date.time,date,site,plot,common.name,scientific.name,family,assessment.method,recapture,vocal,SamplingDay
2021-05-19T05:37:31Z,19/5/2021,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,202
2021-04-22T05:37:34Z,22/4/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,175
2021-08-10T05:38:40Z,10/8/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,285
2021-08-18T05:41:31Z,18/8/2021,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,293
2022-04-19T05:42:49Z,19/4/2022,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,537
2022-05-27T05:43:46Z,27/5/2022,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,575
2022-07-29T05:45:10Z,29/7/2022,Mourachan,WetB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,638
2022-05-24T05:45:31Z,24/5/2022,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,572
2020-11-15T05:46:16Z,15/11/2020,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,17
2021-06-13T05:46:43Z,13/6/2021,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,227
2022-07-03T05:46:58Z,3/7/2022,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,612
2022-05-17T05:48:22Z,17/5/2022,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,565
2022-05-09T05:49:43Z,9/5/2022,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,557
2021-07-20T05:50:22Z,20/7/2021,Mourachan,WetA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,264
2021-10-25T05:50:46Z,25/10/2021,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,361
2021-07-13T05:51:34Z,13/7/2021,Mourachan,WetA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,257
2022-07-08T05:51:49Z,8/7/2022,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,617
2021-06-07T05:53:58Z,7/6/2021,Mourachan,WetA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,221
2022-05-22T05:54:49Z,22/5/2022,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,570
2021-06-01T05:57:01Z,1/6/2021,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,215
2021-08-15T05:57:04Z,15/8/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,290
2021-07-19T05:57:40Z,19/7/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,263
2021-06-18T05:57:49Z,18/6/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,232
2022-07-10T05:58:13Z,10/7/2022,Mourachan,WetB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,619
2022-06-23T05:58:52Z,23/6/2022,Mourachan,WetB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,602
2021-07-03T05:59:04Z,3/7/2021,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,247
2022-06-02T06:00:22Z,2/6/2022,Mourachan,WetB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,581
2021-05-29T06:05:10Z,29/5/2021,Mourachan,WetA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,212
2022-07-12T06:09:58Z,12/7/2022,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,621
2022-06-25T06:13:43Z,25/6/2022,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,604
2022-07-19T06:16:10Z,19/7/2022,Mourachan,WetB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,628
2020-11-16T06:16:37Z,16/11/2020,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,18
2021-06-26T06:18:46Z,26/6/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,240
2022-06-27T06:22:25Z,27/6/2022,Mourachan,WetB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,606
2022-03-07T06:25:07Z,7/3/2022,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,494
2021-06-20T06:31:22Z,20/6/2021,Mourachan,WetA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,234
2020-12-09T06:34:58Z,9/12/2020,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,41
2021-11-17T06:40:52Z,17/11/2021,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,384
2021-03-24T06:46:28Z,24/3/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,146
2021-03-17T06:46:43Z,17/3/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,139
2021-06-17T06:53:01Z,17/6/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,231
2022-04-26T07:05:19Z,26/4/2022,Mourachan,WetB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,544
2022-03-28T07:07:52Z,28/3/2022,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,515
2022-05-07T07:13:46Z,7/5/2022,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,555
2022-03-25T07:29:43Z,25/3/2022,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,512
2022-06-14T18:15:07Z,14/6/2022,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,593
2022-08-15T18:39:13Z,15/8/2022,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,655
2021-06-21T18:50:04Z,21/6/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,235
2021-08-12T18:57:04Z,12/8/2021,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,287
2021-07-27T19:11:43Z,27/7/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,271
2022-07-05T19:14:22Z,5/7/2022,Mourachan,WetB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,614
2021-08-19T19:18:16Z,19/8/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,294
2021-05-30T19:19:34Z,30/5/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,213
2021-07-09T19:19:40Z,9/7/2021,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,253
2022-05-31T19:29:19Z,31/5/2022,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,579
2021-05-16T19:49:25Z,16/5/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,199
2021-07-29T20:17:07Z,29/7/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,273
2021-06-19T20:17:49Z,19/6/2021,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,233
2022-05-29T20:27:13Z,29/5/2022,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,577
2021-05-20T20:32:04Z,20/5/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,203
2020-11-24T20:43:31Z,24/11/2020,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,26
2022-06-04T21:01:34Z,4/6/2022,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,583
2022-07-02T21:04:58Z,2/7/2022,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,611
2022-06-07T21:25:58Z,7/6/2022,Mourachan,WetB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,586
2022-06-15T21:27:55Z,15/6/2022,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,594
2022-06-18T21:42:28Z,18/6/2022,Mourachan,WetB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,597
2022-11-23T21:53:28Z,23/11/2022,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,755
2021-05-17T22:17:22Z,17/5/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,200
2021-11-02T22:21:31Z,2/11/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,369
2021-05-27T22:23:31Z,27/5/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,210
2022-10-09T22:25:04Z,9/10/2022,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,710
2022-08-10T22:27:16Z,10/8/2022,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,650
2021-04-27T22:29:04Z,27/4/2021,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,180
2021-09-25T22:29:04Z,25/9/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,331
2022-06-16T22:41:58Z,16/6/2022,Mourachan,WetB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,595
2021-07-02T22:46:43Z,2/7/2021,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,246
2021-04-25T22:50:34Z,25/4/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,178
2022-04-16T22:53:22Z,16/4/2022,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,534
2021-08-26T22:55:49Z,26/8/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,301
2021-05-25T23:00:58Z,25/5/2021,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,208
2021-06-15T23:03:55Z,15/6/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,229
2021-10-17T23:08:31Z,17/10/2021,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,353
2022-08-02T23:09:40Z,2/8/2022,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,642
2020-11-28T23:16:28Z,28/11/2020,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,30
2022-11-10T23:16:46Z,10/11/2022,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,742
2021-04-29T23:19:25Z,29/4/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,182
2022-06-22T23:25:01Z,22/6/2022,Mourachan,WetB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,601
2022-06-11T23:41:10Z,11/6/2022,Mourachan,WetB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,590
2021-08-11T23:47:43Z,11/8/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,286
2021-07-26T23:51:19Z,26/7/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,270
2022-12-14T23:52:58Z,14/12/2022,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,776
2021-08-06T23:53:34Z,6/8/2021,Mourachan,DryB,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,281
2022-12-01T23:56:22Z,1/12/2022,Mourachan,DryA,Dingo,Canis familiaris,Canidae,PAM.all,NA,yes,763
2022-11-17T00:13:37Z,17/11/2022,Mourachan,DryA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,749
2021-06-21T00:24:40Z,21/6/2021,Mourachan,DryA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,235
2022-10-16T01:23:55Z,16/10/2022,Mourachan,DryA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,717
2021-04-12T01:49:40Z,12/4/2021,Mourachan,WetA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,165
2021-10-07T03:27:28Z,7/10/2021,Mourachan,WetA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,343
2021-06-14T03:45:16Z,14/6/2021,Mourachan,DryA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,228
2021-07-11T05:55:34Z,11/7/2021,Mourachan,DryA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,255
2021-07-02T18:12:22Z,2/7/2021,Mourachan,DryA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,246
2021-07-07T18:55:37Z,7/7/2021,Mourachan,DryA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,251
2022-06-25T20:10:58Z,25/6/2022,Mourachan,WetB,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,604
2021-04-25T20:24:49Z,25/4/2021,Mourachan,WetA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,178
2021-06-18T21:36:04Z,18/6/2021,Mourachan,DryA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,232
2021-06-20T21:56:43Z,20/6/2021,Mourachan,DryA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,234
2021-05-15T01:24:52Z,15/5/2021,Mourachan,WetB,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,198
2021-04-12T01:50:13Z,12/4/2021,Mourachan,WetA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,165
2021-04-19T01:52:01Z,19/4/2021,Mourachan,DryB,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,172
2021-07-04T02:33:01Z,4/7/2021,Mourachan,WetA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,248
2021-07-27T03:11:22Z,27/7/2021,Mourachan,WetA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,271
2021-05-07T03:25:28Z,7/5/2021,Mourachan,DryA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,190
2021-10-07T03:28:19Z,7/10/2021,Mourachan,WetA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,343
2021-05-21T04:04:10Z,21/5/2021,Mourachan,WetA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,204
2022-06-17T04:04:37Z,17/6/2022,Mourachan,DryA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,596
2022-04-18T04:29:19Z,18/4/2022,Mourachan,DryA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,536
2021-06-13T04:32:37Z,13/6/2021,Mourachan,DryA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,227
2021-06-16T04:32:58Z,16/6/2021,Mourachan,DryA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,230
2022-06-26T05:17:19Z,26/6/2022,Mourachan,DryA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,605
2022-06-23T05:38:55Z,23/6/2022,Mourachan,DryA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,602
2021-07-11T06:04:52Z,11/7/2021,Mourachan,DryA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,255
2022-07-16T17:39:13Z,16/7/2022,Mourachan,DryA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,625
2022-06-28T18:05:07Z,28/6/2022,Mourachan,DryA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,607
2022-07-28T18:20:54Z,28/7/2022,Mourachan,DryA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,637
2022-08-08T18:21:13Z,8/8/2022,Mourachan,DryA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,648
2022-06-25T20:11:16Z,25/6/2022,Mourachan,WetB,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,604
2021-05-27T20:19:19Z,27/5/2021,Mourachan,DryB,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,210
2021-05-30T20:23:31Z,30/5/2021,Mourachan,DryB,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,213
2021-05-23T20:25:52Z,23/5/2021,Mourachan,DryB,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,206
2021-05-29T21:27:49Z,29/5/2021,Mourachan,DryB,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,212
2021-08-24T21:37:10Z,24/8/2021,Mourachan,DryA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,299
2021-06-20T21:55:40Z,20/6/2021,Mourachan,DryA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,234
2022-11-17T00:45:16Z,17/11/2022,Mourachan,DryA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,749
2021-10-07T03:19:13Z,7/10/2021,Mourachan,WetA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,343
2021-07-11T05:48:16Z,11/7/2021,Mourachan,DryA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,255
2021-06-19T19:24:55Z,19/6/2021,Mourachan,DryA,Red Fox,Vulpes vulpes,Canidae,PAM.all,NA,yes,233
2020-12-12T02:59:13Z,12/12/2020,Mourachan,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,44
2021-04-13T02:02:07Z,13/4/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,166
2021-04-14T00:14:37Z,14/4/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,167
2021-04-19T04:16:10Z,19/4/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,172
2021-04-22T22:32:40Z,22/4/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,175
2021-04-23T00:46:34Z,23/4/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,176
2021-04-24T03:42:10Z,24/4/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,177
2021-04-25T03:57:55Z,25/4/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,178
2021-04-27T05:26:34Z,27/4/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,180
2021-05-06T00:03:19Z,6/5/2021,Mourachan,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,189
2021-05-12T23:11:34Z,12/5/2021,Mourachan,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,195
2021-05-16T05:19:28Z,16/5/2021,Mourachan,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,199
2021-05-19T03:18:55Z,19/5/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,202
2021-05-21T03:14:07Z,21/5/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,204
2021-05-22T04:04:22Z,22/5/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,205
2021-05-23T01:50:19Z,23/5/2021,Mourachan,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,206
2021-05-25T01:38:40Z,25/5/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,208
2021-05-27T20:16:28Z,27/5/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,210
2021-06-07T20:29:28Z,7/6/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,221
2021-06-10T23:13:04Z,10/6/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,224
2021-06-14T05:41:01Z,14/6/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,228
2021-06-21T22:21:19Z,21/6/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,235
2021-06-23T03:18:34Z,23/6/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,237
2021-06-26T23:19:37Z,26/6/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,240
2021-06-28T22:52:52Z,28/6/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,242
2021-06-29T02:26:52Z,29/6/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,243
2021-07-04T01:50:25Z,4/7/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,248
2021-07-06T22:42:40Z,6/7/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,250
2021-07-07T22:50:10Z,7/7/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,251
2021-07-08T01:09:19Z,8/7/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,252
2021-07-13T03:13:22Z,13/7/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,257
2021-07-16T21:46:46Z,16/7/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,260
2021-07-17T00:14:07Z,17/7/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,261
2021-07-18T21:11:40Z,18/7/2021,Mourachan,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,262
2021-07-19T00:27:55Z,19/7/2021,Mourachan,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,263
2021-07-21T01:40:52Z,21/7/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,265
2021-07-25T02:52:46Z,25/7/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,269
2021-07-29T22:22:49Z,29/7/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,273
2021-08-02T01:24:07Z,2/8/2021,Mourachan,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,277
2021-08-05T00:25:46Z,5/8/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,280
2021-08-06T00:26:19Z,6/8/2021,Mourachan,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,281
2021-08-07T05:19:46Z,7/8/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,282
2021-08-08T05:05:37Z,8/8/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,283
2021-08-09T03:05:25Z,9/8/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,284
2021-08-11T03:26:40Z,11/8/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,286
2021-08-16T23:52:04Z,16/8/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,291
2021-08-18T01:16:43Z,18/8/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,293
2021-08-21T05:19:58Z,21/8/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,296
2021-08-26T20:36:25Z,26/8/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,301
2021-09-09T01:41:13Z,9/9/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,315
2021-09-10T01:44:49Z,10/9/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,316
2021-09-11T03:30:16Z,11/9/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,317
2021-09-13T23:57:13Z,13/9/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,319
2021-09-16T02:31:19Z,16/9/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,322
2021-09-22T02:45:10Z,22/9/2021,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,328
2021-10-06T01:35:19Z,6/10/2021,Mourachan,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,342
2021-10-13T02:23:43Z,13/10/2021,Mourachan,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,349
2021-10-15T21:44:31Z,15/10/2021,Mourachan,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,351
2021-10-21T22:45:01Z,21/10/2021,Mourachan,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,357
2021-10-22T00:52:37Z,22/10/2021,Mourachan,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,358
2021-12-10T23:33:13Z,10/12/2021,Mourachan,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,407
2022-02-05T03:50:37Z,5/2/2022,Mourachan,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,464
2022-04-02T02:04:22Z,2/4/2022,Mourachan,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,520
2022-04-03T04:56:25Z,3/4/2022,Mourachan,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,521
2022-04-16T01:32:31Z,16/4/2022,Mourachan,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,534
2022-05-02T05:23:31Z,2/5/2022,Mourachan,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,550
2022-05-16T00:36:01Z,16/5/2022,Mourachan,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,564
2022-05-18T04:18:16Z,18/5/2022,Mourachan,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,566
2022-05-25T00:09:40Z,25/5/2022,Mourachan,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,573
2022-06-21T05:42:07Z,21/6/2022,Mourachan,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,600
2022-06-24T19:38:43Z,24/6/2022,Mourachan,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,603
2022-06-26T23:52:22Z,26/6/2022,Mourachan,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,605
2022-06-27T01:11:07Z,27/6/2022,Mourachan,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,606
2022-06-29T04:57:25Z,29/6/2022,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,608
2022-07-05T15:39:37Z,5/7/2022,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,614
2022-07-06T04:13:40Z,6/7/2022,Mourachan,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,615
